PolicyId,Year,Month,PrevMonth,MeanTimeBetween,TimingProb,TargetMean,Efm,EfmI,EfmD,EstimatedPayout,ActualPayout,PercentError,,,EstimatedPayout,ActualPayout,PercentError
182631,2016,April,March,3,1.0714285714,487.445,0.2015820504,0,0,416.98,0,100,,,,,
182634,2016,April,April,1,0,9.7033333333,1,0,0,0,0,0,,,,,
182661,2016,April,January,4,1.0277777778,0,0,0,0,0,0,0,,,,,
182691,2016,April,January,3,0,1006.255,0,0,0,0,0,0,,,,,
182704,2016,April,October,0,0,209.66,0,0,0,0,0,0,,,,,
182711,2016,April,April,0,0,1968.21,0,0,0,0,1968.21,-100,,,,,
182732,2016,April,March,2,0,13.1366666667,1,0,0,0,0,0,,,,,
182738,2016,April,January,7,0,66.875,0,0,0,0,0,0,,,,,
182863,2016,April,January,5,0,0,0,0,0,0,0,0,,,,,
182958,2016,April,December,0,0,0,0,0,0,0,0,0,,,,,
182969,2016,April,April,0,0,976.59,0,0,0,0,976.59,-100,,,,,
183014,2016,April,April,0,0,0,0,0,0,0,0,0,,,,,
183017,2016,April,February,3,1.0833333333,116.8925,0,0,0,126.63,0,100,,,,,
183024,2016,April,January,1.5,0.75,501.864,-0.0758657838,0,0,404.95,0,100,,,,,
183124,2016,April,January,7,0,215.375,-2.2149249968,0,0,0,0,0,,,,,
183162,2016,April,July,0,0,150.81,0,0,0,0,0,0,,,,,
183269,2016,April,January,3,0,1181.865,0,0,0,0,0,0,,,,,
183272,2016,April,January,1,0,279.56,0,0,0,0,0,0,,,,,
183320,2016,April,January,1,0,111.795,-0.3478953356,0,0,0,0,0,,,,,
183334,2016,April,April,1.6,1.1111111111,116.025,0.6031403483,0,0,51.16,172.61,-70.3609292625,,,,,
183417,2016,April,February,5,1.046875,0,0,0,0,0,0,0,,,,,
183443,2016,April,November,0,0,0,0,0,0,0,0,0,,,,,
183445,2016,April,January,7,0,54.92,0,0,0,0,0,0,,,,,
183467,2016,April,January,1,0,185.614,-0.1799959438,0,0,0,0,0,,,,,
183548,2016,April,January,1,0,0,0,0,0,0,0,0,,,,,
183556,2016,April,April,0,0,0,0,0,0,0,0,0,,,,,
183606,2016,April,March,0,0,77.29,0,0,0,0,0,0,,,,,
183704,2016,April,February,0,0,127.82,0,0,0,0,0,0,,,,,
183742,2016,April,February,5,0,0,0,0,0,0,0,0,,,,,
183784,2016,April,July,0,0,186.09,0,0,0,0,0,0,,,,,
183840,2016,April,April,2.2,1.0381944444,345.4933333333,0.5194553622,0,0,172.37,712.4,-75.8043234138,,,,,
183943,2016,April,June,0,0,22.29,0,0,0,0,0,0,,,,,
183963,2016,April,February,0,0,381.62,0,0,0,0,0,0,,,,,
184093,2016,April,February,3,1.25,0,0,0,0,0,0,0,,,,,
184171,2016,April,April,1,0,195.48,-0.701179796,0,0,0,276.85,-100,,,,,
184203,2016,April,April,2.25,1.2368421053,73.042,-0.0159344883,0,0,91.78,5.39,1602.7829313544,,,,,
184207,2016,April,March,2,0,0,0,0,0,0,0,0,,,,,
184224,2016,April,March,9,0,0,0,0,0,0,0,0,,,,,
184234,2016,April,December,0,0,13.07,0,0,0,0,0,0,,,,,
184373,2016,April,April,1,0,244.1085714286,0.125464415,0,0,0,138.75,-100,,,,,
184374,2016,April,July,0,0,233.84,0,0,0,0,0,0,,,,,
184377,2016,April,March,1,0,316.1133333333,0,0,0,0,0,0,,,,,
184389,2016,April,April,1.2857142857,1.45,526.3275,-0.0219699901,0,0,779.94,63.45,1129.219858156,,,,,
184411,2016,April,April,1.25,1.4166666667,419.5166666667,0,0,0,594.32,298.22,99.2891154181,,,,,
184717,2016,April,June,0,0,71.42,0,0,0,0,0,0,,,,,
184795,2016,April,January,7,0,0,0,0,0,0,0,0,,,,,
184797,2016,April,March,3,1.1666666667,88.1375,0,0,0,102.83,0,100,,,,,
184841,2016,April,January,3,0,137.145,-0.2547465742,0,0,0,0,0,,,,,
185074,2016,April,February,5,1.75,82.2033333333,0,0,0,143.86,0,100,,,,,
185157,2016,April,December,0,0,146.49,0,0,0,0,0,0,,,,,
185194,2016,April,February,4.5,1.2777777778,29.98,-0.1925312665,0,0,45.68,0,100,,,,,
185215,2016,April,April,3,0,0,0,0,0,0,0,0,,,,,
185251,2016,April,January,2,0,0,0,0,0,0,0,0,,,,,
185324,2016,April,March,0,0,18.45,0,0,0,0,0,0,,,,,
185333,2016,April,March,1.6666666667,1.5,133.675,0.4506926509,0,0,110.14,0,100,,,,,
185341,2016,April,March,3.5,1.2777777778,425.9,0,0,0,544.21,0,100,,,,,
185345,2016,April,January,1,0,956.565,-0.5178497324,0,0,0,0,0,,,,,
185358,2016,April,March,2,0,7.865,0,0,0,0,0,0,,,,,
185377,2016,April,May,0,0,0,0,0,0,0,0,0,,,,,
185432,2016,April,May,0,0,229.24,0,0,0,0,0,0,,,,,
185471,2016,April,April,1.5,0,28.2033333333,0,0,0,0,43.48,-100,,,,,
185501,2016,April,January,3.5,1.0555555556,116.6933333333,-0.6239186658,0,0,200.03,0,100,,,,,
185519,2016,April,April,1.1111111111,1.625,187.783,-0.0478088913,0,0,319.74,990.85,-67.7307362366,,,,,
185577,2016,April,January,6,0,38.23,-3.1271347249,0,0,0,43.5,-100,,,,,
185588,2016,April,January,3,0,35.415,0,0,0,0,70.83,-100,,,,,
185602,2016,April,January,6,0,791.57,-0.3795222222,0,0,0,0,0,,,,,
185607,2016,April,May,0,0,0,0,0,0,0,0,0,,,,,
185627,2016,April,February,7,0,263.12,0,0,0,0,0,0,,,,,
185669,2016,April,January,5,0,56.27,0,0,0,0,0,0,,,,,
185697,2016,April,January,2,0.75,345.9425,-0.0349298491,0,0,268.52,0,100,,,,,
185727,2016,April,January,1,0,42.755,-1.454961134,0,0,0,0,0,,,,,
185732,2016,April,January,1,0,256.075,0,0,0,0,0,0,,,,,
185740,2016,April,April,1.3333333333,1.2,302.8042857143,0.2818537631,0,0,260.95,391.98,-33.4277259044,,,,,
185763,2016,April,April,1.6666666667,1.15625,18.68,0,0,0,21.6,13.89,55.5075593952,,,,,
185770,2016,April,January,2,0,74.805,0,0,0,0,0,0,,,,,
185786,2016,April,August,0,0,19.4,0,0,0,0,0,0,,,,,
185977,2016,April,January,2,0,139.74,-1.245004995,0,0,0,0,0,,,,,
185980,2016,April,April,2.6666666667,1.5,377.9675,0,0,0,566.95,211.24,168.3914031433,,,,,
186032,2016,April,March,1.5,1.5,659.1566666667,-0.0182376379,0,0,1006.77,0,100,,,,,
186185,2016,April,February,0,0,141.85,0,0,0,0,0,0,,,,,
186202,2016,April,January,10,0,0,0,0,0,0,0,0,,,,,
186215,2016,April,November,0,0,563.91,0,0,0,0,0,0,,,,,
186222,2016,April,February,7,0,118.045,-0.064241671,0,0,0,0,0,,,,,
186229,2016,April,January,0,0,149.42,0,0,0,0,0,0,,,,,
186271,2016,April,February,1,0,551.07,0,0,0,0,0,0,,,,,
186288,2016,April,April,2,0,0,0,0,0,0,0,0,,,,,
186291,2016,April,January,5,0,556.425,-0.0889528668,0,0,0,84.04,-100,,,,,
186296,2016,April,January,2,0,0,0,0,0,0,0,0,,,,,
186314,2016,April,January,3,0,491.48,0,0,0,0,0,0,,,,,
186349,2016,April,September,0,0,431.59,0,0,0,0,0,0,,,,,
186364,2016,April,January,1,0,26.725,0,0,0,0,53.45,-100,,,,,
186385,2016,April,January,3,0,0,0,0,0,0,0,0,,,,,
186386,2016,April,August,0,0,0,0,0,0,0,0,0,,,,,
186488,2016,April,February,6,0,639.12,0,0,0,0,0,0,,,,,
186613,2016,April,January,2,0,0,0,0,0,0,0,0,,,,,
186686,2016,April,February,8,0,5.055,0,0,0,0,0,0,,,,,
186734,2016,April,January,1,0,339.76,0,0,0,0,0,0,,,,,
186752,2016,April,September,0,0,0,0,0,0,0,0,0,,,,,
186789,2016,April,April,1,0,20.4333333333,0,0,0,0,0,0,,,,,
186800,2016,April,February,5,1.0833333333,203.57,0,0,0,220.53,0,100,,,,,
186822,2016,April,December,0,0,20.41,0,0,0,0,0,0,,,,,
186828,2016,April,March,5,0,268.875,-0.0400289221,0,0,0,0,0,,,,,
186848,2016,April,January,2,0.75,812.4766666667,-0.0745674625,0,0,654.8,2092.43,-68.706241069,,,,,
186872,2016,April,April,2.6666666667,1.2857142857,0,0,0,0,0,0,0,,,,,
186877,2016,April,January,1,0,18.7,0,0,0,0,0,0,,,,,
186924,2016,April,January,2,0,0,0,0,0,0,0,0,,,,,
186945,2016,April,January,3,0,98.265,-1.424877571,0,0,0,0,0,,,,,
186988,2016,April,February,4,0,230.62,0,0,0,0,0,0,,,,,
187090,2016,April,June,0,0,270.65,0,0,0,0,0,0,,,,,
187095,2016,April,March,1.5,1.25,156.482,0,0,0,195.6,0,100,,,,,
187097,2016,April,February,6,0,16.49,0,0,0,0,0,0,,,,,
187106,2016,April,January,2,0,95.865,0,0,0,0,0,0,,,,,
187121,2016,April,April,1.2857142857,1.1875,59.7075,0,0,0,70.9,48.86,45.1084731887,,,,,
187125,2016,April,January,2.5,0.9166666667,37.57,-0.3051359517,0,0,44.95,0,100,,,,,
187156,2016,April,November,0,0,483.11,0,0,0,0,0,0,,,,,
187214,2016,April,January,1,0,431.248,0,0,0,0,0,0,,,,,
187230,2016,April,March,9,0,0,0,0,0,0,0,0,,,,,
187321,2016,April,December,0,0,142.89,0,0,0,0,0,0,,,,,
187332,2016,April,February,3,1.25,130.81,0,0,0,163.51,0,100,,,,,
187365,2016,April,January,8,0,257.405,0,0,0,0,0,0,,,,,
187393,2016,April,January,1,0,239.455,0,0,0,0,0,0,,,,,
187448,2016,April,January,2,0.9166666667,305.8375,0,0,0,280.35,0,100,,,,,
187503,2016,April,December,0,0,371.14,0,0,0,0,0,0,,,,,
187516,2016,April,January,3,0,810.215,-0.1897149084,0,0,0,0,0,,,,,
187528,2016,April,January,2,0,23.36,0,0,0,0,46.72,-100,,,,,
187657,2016,April,January,2,0.75,516.6033333333,0,0,0,387.45,0,100,,,,,
187708,2016,April,January,2,0,98.465,0,0,0,0,0,0,,,,,
187719,2016,April,January,8,0,113.34,-0.4015272033,0,0,0,0,0,,,,,
187801,2016,April,January,8,0,44.41,0,0,0,0,0,0,,,,,
187873,2016,April,March,4,1.1875,47.05,-0.2638935669,0,0,70.62,0,100,,,,,
187907,2016,April,January,4,0,115.185,-0.972389109,0,0,0,0,0,,,,,
187934,2016,April,February,2.6666666667,1.0714285714,274.3875,-0.0346994293,0,0,304.19,0,100,,,,,
187952,2016,April,April,0,0,421.87,0,0,0,0,421.87,-100,,,,,
187957,2016,April,March,4.5,0,486.1333333333,-0.8219291747,0,0,0,0,0,,,,,
187958,2016,April,March,9,0,30.28,0,0,0,0,0,0,,,,,
187989,2016,April,December,0,0,972.85,0,0,0,0,0,0,,,,,
188002,2016,April,January,2.5,0.5,1084.16,0,0,0,542.08,3252.48,-83.3333333333,,,,,
188045,2016,April,January,1,0,0,0,0,0,0,0,0,,,,,
188087,2016,April,February,0,0,0,0,0,0,0,0,0,,,,,
188172,2016,April,January,0,0,0,0,0,0,0,0,0,,,,,
188188,2016,April,January,11,0,1246.875,-0.8070927636,0,0,0,0,0,,,,,
188236,2016,April,March,0,0,50.31,0,0,0,0,0,0,,,,,
188281,2016,April,April,1.8,1.1323529412,161.8933333333,0.0730649954,0,0,169.93,0,100,,,,,
188291,2016,April,April,1.4,1.5833333333,0,0,0,0,0,0,0,,,,,
188317,2016,April,October,0,0,106.69,0,0,0,0,0,0,,,,,
188366,2016,April,June,0,0,156.57,0,0,0,0,0,0,,,,,
188406,2016,April,June,0,0,0,0,0,0,0,0,0,,,,,
188425,2016,April,April,1.1666666667,1.7,152.9814285714,-0.1820563686,0,0,307.42,315.81,-2.6566606504,,,,,
188440,2016,April,January,4,0,0,0,0,0,0,0,0,,,,,
188543,2016,April,August,0,0,188.79,0,0,0,0,0,0,,,,,
188603,2016,April,April,2,1.5,85.6583333333,0.7723570338,0,0,29.25,117.86,-75.1824198201,,,,,
188636,2016,April,November,0,0,1972.89,0,0,0,0,0,0,,,,,
188766,2016,April,April,1.5714285714,1.2115384615,39.3625,0,0,0,47.69,88.44,-46.0764360018,,,,,
188817,2016,April,January,0,0,0,0,0,0,0,0,0,,,,,
188850,2016,April,February,1,0,151.84,0,0,0,0,0,0,,,,,
188882,2016,April,February,2,1,72.385,0,0,0,72.39,0,100,,,,,
188892,2016,April,April,1.5,0,85,0.1268725971,0,0,0,0,0,,,,,
188916,2016,April,January,2,0.875,313.668,-0.0382389292,0,0,284.95,242.02,17.7382034543,,,,,
189018,2016,April,April,1,0,63.0341666667,0,0,0,0,50.62,-100,,,,,
189173,2016,April,February,9,0,20.615,0,0,0,0,0,0,,,,,
189216,2016,April,April,1,0,506.651,-0.0603951934,0,0,0,129.32,-100,,,,,
189257,2016,April,January,2,0,1841.81,-0.7286760684,0,0,0,0,0,,,,,
189327,2016,April,January,1,0,91.565,-2.4394863563,0,0,0,0,0,,,,,
189330,2016,April,January,4,1.0277777778,0,0,0,0,0,0,0,,,,,
189388,2016,April,September,0,0,0,0,0,0,0,0,0,,,,,
189426,2016,April,February,9,0,29.985,0,0,0,0,0,0,,,,,
189441,2016,April,November,0,0,0,0,0,0,0,0,0,,,,,
189462,2016,April,February,0,0,109.07,0,0,0,0,0,0,,,,,
189509,2016,April,January,5,0,39.195,0,0,0,0,0,0,,,,,
189545,2016,April,February,0,0,153.72,0,0,0,0,0,0,,,,,
189565,2016,April,April,2,1.5,47.0475,0,0,0,70.57,53.8,31.1710037175,,,,,
189632,2016,April,January,2,0,0,0,0,0,0,0,0,,,,,
189683,2016,April,March,1.6,1.09375,45.2583333333,0.6284896206,0,0,18.39,0,100,,,,,
189778,2016,April,January,1,0,1055.455,0,0,0,0,2110.91,-100,,,,,
189791,2016,April,January,1,0,270.4133333333,-0.9990576332,0,0,0,0,0,,,,,
189812,2016,April,April,1.6666666667,1.1136363636,111.0342857143,1,0,0,0,56.08,-100,,,,,
189819,2016,April,January,1.75,0.7727272727,106.044,-0.1016505407,0,0,90.27,26.79,236.954087346,,,,,
189829,2016,April,April,2.25,1.1046511628,85.044,0.880016525,0,0,11.27,70.01,-83.9022996715,,,,,
189847,2016,April,April,1,0,273.4266666667,0.0196558909,0,0,0,55.72,-100,,,,,
189861,2016,April,November,0,0,0,0,0,0,0,0,0,,,,,
189894,2016,April,January,3,0,190.765,-0.0410391673,0,0,0,0,0,,,,,
189904,2016,April,January,5,0,0,0,0,0,0,0,0,,,,,
189909,2016,April,January,3,0,89.94,-0.2072978924,0,0,0,0,0,,,,,
189959,2016,April,April,1,0,114.705,1,0,0,0,162.55,-100,,,,,
189967,2016,April,April,1.1666666667,1.7,126.8971428571,0.3444905309,0,0,141.41,0,100,,,,,
189995,2016,April,January,6,0,152.65,0,0,0,0,0,0,,,,,
190014,2016,April,January,2,0,90.7866666667,0,0,0,0,0,0,,,,,
190042,2016,April,September,0,0,0,0,0,0,0,0,0,,,,,
190044,2016,April,April,2.5,1.25,44.468,0,0,0,55.58,16.42,238.4896467722,,,,,
190059,2016,April,November,0,0,0,0,0,0,0,0,0,,,,,
190072,2016,April,June,0,0,499.03,0,0,0,0,0,0,,,,,
190120,2016,April,March,2,0,0,0,0,0,0,0,0,,,,,
190150,2016,April,January,2.3333333333,0.5,99.1425,0,0,0,49.57,0,100,,,,,
190155,2016,April,January,3,0,0,0,0,0,0,0,0,,,,,
190196,2016,April,February,3.3333333333,1.0526315789,166.1,1,0,0,0,0,0,,,,,
190197,2016,April,February,9,0,85.5,0,0,0,0,0,0,,,,,
190204,2016,April,November,0,0,0,0,0,0,0,0,0,,,,,
190239,2016,April,March,2,0,0,0,0,0,0,0,0,,,,,
190290,2016,April,February,10,0,2293.855,-1.0315953235,0,0,0,0,0,,,,,
190378,2016,April,August,0,0,0,0,0,0,0,0,0,,,,,
190417,2016,April,January,4,0,0,0,0,0,0,0,0,,,,,
190462,2016,April,January,1,0,137.595,-0.3764570992,0,0,0,0,0,,,,,
190503,2016,April,January,5,1.125,30.4933333333,0,0,0,34.3,0,100,,,,,
190542,2016,April,January,1,0,0,0,0,0,0,0,0,,,,,
190635,2016,April,January,2.5,0.5,121,0,0,0,60.5,0,100,,,,,
190663,2016,April,December,0,0,24.28,0,0,0,0,0,0,,,,,
190720,2016,April,March,1.5714285714,1.0769230769,105.70625,0,0,0,113.84,0,100,,,,,
190724,2016,April,December,0,0,429.63,0,0,0,0,0,0,,,,,
190733,2016,April,February,0,0,17.35,0,0,0,0,0,0,,,,,
190877,2016,April,February,2.5,1.0092592593,465.854,-0.0099749251,0,0,474.86,0,100,,,,,
190885,2016,April,February,2.5,1.0147058824,74.236,-0.0273700748,0,0,77.39,0,100,,,,,
190892,2016,April,January,2,0,0,0,0,0,0,0,0,,,,,
190893,2016,April,April,1,0,73.0645454545,0.3979213066,0,0,0,92.69,-100,,,,,
190934,2016,April,January,2.5,0.9444444444,27,0,0,0,25.5,0,100,,,,,
191047,2016,April,April,1.375,1.3666666667,111.1055555556,0.1909103123,0,0,122.86,47.92,156.3856427379,,,,,
191069,2016,April,January,3.5,1.02,81.7166666667,-0.0518602831,0,0,87.67,7.29,1102.6063100137,,,,,
191099,2016,April,August,0,0,0,0,0,0,0,0,0,,,,,
191113,2016,April,January,4,0,0,0,0,0,0,0,0,,,,,
191188,2016,April,January,1,0,23.2,0,0,0,0,0,0,,,,,
191201,2016,April,January,2.5,0.9444444444,439.2666666667,0,0,0,414.86,0,100,,,,,
191252,2016,April,December,0,0,50.9,0,0,0,0,0,0,,,,,
191278,2016,April,March,1.2222222222,1.0714285714,181.748,0.0295523346,0,0,188.98,0,100,,,,,
191309,2016,April,January,2,0,133.695,-2.9324775353,0,0,0,0,0,,,,,
191329,2016,April,February,0,0,0,0,0,0,0,0,0,,,,,
191376,2016,April,February,8,0,352.995,-291.2314049587,0,0,0,0,0,,,,,
191409,2016,April,January,7,0,575.27,-0.4975549698,0,0,0,863.61,-100,,,,,
191432,2016,April,April,3.3333333333,0,129.4575,0,0,0,0,0,0,,,,,
191436,2016,April,November,0,0,0,0,0,0,0,0,0,,,,,
191468,2016,April,January,3.5,1.02,0,0,0,0,0,0,0,,,,,
191469,2016,April,April,1.1111111111,1.625,62.504,0.005212667,0,0,101.04,21.42,371.7086834734,,,,,
191532,2016,April,January,2,0,36.495,0,0,0,0,72.99,-100,,,,,
191539,2016,April,January,3,0,259.135,-0.1701362849,0,0,0,0,0,,,,,
191558,2016,April,January,1,0,168.86,-0.1330156147,0,0,0,0,0,,,,,
191598,2016,April,January,1.5,0,40.0566666667,-0.1018893387,0,0,0,0,0,,,,,
191610,2016,April,August,0,0,0,0,0,0,0,0,0,,,,,
191630,2016,April,January,0,0,138.81,0,0,0,0,0,0,,,,,
191639,2016,April,March,2.5,1.0833333333,130.622,0.0074349442,0,0,140.46,0,100,,,,,
191646,2016,April,November,0,0,390.5,0,0,0,0,0,0,,,,,
191650,2016,April,April,1.375,1.3666666667,183.4266666667,0.0234227427,0,0,244.81,27.84,779.3462643678,,,,,
191675,2016,April,September,0,0,0,0,0,0,0,0,0,,,,,
191704,2016,April,March,2.5,1.1666666667,0,0,0,0,0,0,0,,,,,
191715,2016,April,January,1,0,267.13,0,0,0,0,0,0,,,,,
191720,2016,April,October,0,0,53.57,0,0,0,0,0,0,,,,,
191729,2016,April,March,2,1.0833333333,250.68,0.021632359,0,0,265.7,0,100,,,,,
191804,2016,April,January,8,0,253.075,0,0,0,0,0,0,,,,,
191813,2016,April,January,1,0,0,0,0,0,0,0,0,,,,,
191840,2016,April,October,0,0,35.14,0,0,0,0,0,0,,,,,
191889,2016,April,February,8,0,160.155,0,0,0,0,0,0,,,,,
191909,2016,April,October,0,0,20.49,0,0,0,0,0,0,,,,,
191916,2016,April,January,4,0,75.755,-0.2185336242,0,0,0,0,0,,,,,
191976,2016,April,April,1.6666666667,0,15.5325,0,0,0,0,18.21,-100,,,,,
192074,2016,April,June,0,0,0,0,0,0,0,0,0,,,,,
192115,2016,April,March,2,0,0,0,0,0,0,0,0,,,,,
192178,2016,April,March,0,0,1242.41,0,0,0,0,0,0,,,,,
192249,2016,April,April,1.375,1.3666666667,117.3844444444,0.1764443629,0,0,132.12,28.29,367.0201484624,,,,,
192276,2016,April,April,2.25,1.1046511628,377.18,0.0202123338,0,0,408.23,0,100,,,,,
192278,2016,April,January,2,0.9166666667,180.78,-0.1489361702,0,0,190.4,0,100,,,,,
192378,2016,April,April,3,1.0625,36.735,0,0,0,39.03,46.71,-16.4418754014,,,,,
192417,2016,April,December,0,0,0,0,0,0,0,0,0,,,,,
192464,2016,April,November,0,0,0,0,0,0,0,0,0,,,,,
192465,2016,April,November,0,0,235.07,0,0,0,0,0,0,,,,,
192472,2016,April,January,2.5,0.5,124.0633333333,-0.0706321244,0,0,66.41,0,100,,,,,
192519,2016,April,February,1.8,0.9791666667,830.91,0,0,0,813.6,0,100,,,,,
192551,2016,April,July,0,0,1171.93,0,0,0,0,0,0,,,,,
192654,2016,April,March,4,0,71.74,0,0,0,0,0,0,,,,,
192660,2016,April,April,2,1.0833333333,25.72,0,0,0,27.86,31.72,-12.1689785624,,,,,
192686,2016,April,November,0,0,0,0,0,0,0,0,0,,,,,
192733,2016,April,January,5,1.03125,31.59,0,0,0,32.58,0,100,,,,,
192735,2016,April,March,0,0,383.8,0,0,0,0,0,0,,,,,
192740,2016,April,March,1,0,304.9733333333,0.0820560603,0,0,0,0,0,,,,,
192772,2016,April,February,3,0,0,0,0,0,0,0,0,,,,,
192805,2016,April,May,0,0,199.32,0,0,0,0,0,0,,,,,
192911,2016,April,April,0,0,467.25,0,0,0,0,467.25,-100,,,,,
192949,2016,April,April,1,0,96.36,0.4542762207,0,0,0,136.6,-100,,,,,
192967,2016,April,March,4,0,275.4,-0.1599252372,0,0,0,0,0,,,,,
193009,2016,April,April,1.5,1.25,256.48,0,0,0,320.6,0,100,,,,,
193055,2016,April,April,1.4285714286,1.1923076923,132.26875,0.2732772662,0,0,114.61,23.55,386.6666666667,,,,,
193056,2016,April,March,0,0,0,0,0,0,0,0,0,,,,,
193076,2016,April,April,1.5,1.2142857143,562.93,-0.0103276665,0,0,690.62,246.38,180.3068430879,,,,,
193097,2016,April,March,4.5,0,22.1133333333,0,0,0,0,0,0,,,,,
193114,2016,April,January,2,0,186.56,0,0,0,0,0,0,,,,,
193141,2016,April,April,1.6,1.1111111111,72.5616666667,0,0,0,80.62,0,100,,,,,
193146,2016,April,January,2,0.75,160.7433333333,-0.336989615,0,0,161.18,0,100,,,,,
193172,2016,April,April,1.2222222222,1.3928571429,98.454,0.2022879636,0,0,109.39,4.63,2262.6349892009,,,,,
193173,2016,April,January,2,0,2.925,0,0,0,0,0,0,,,,,
193215,2016,April,April,2,0,0,0,0,0,0,0,0,,,,,
193244,2016,April,January,3,1,17.2866666667,0,0,0,17.29,45.43,-61.9414483821,,,,,
193433,2016,April,January,1,0,220.51,-0.0685877807,0,0,0,0,0,,,,,
193436,2016,April,February,5,1.046875,134.1566666667,1,0,0,0,0,0,,,,,
193510,2016,April,November,0,0,62.23,0,0,0,0,0,0,,,,,
193577,2016,April,August,0,0,190.23,0,0,0,0,0,0,,,,,
193580,2016,April,April,2,1.5,84.808,-0.0565585851,0,0,134.41,9.21,1359.3919652552,,,,,
193636,2016,April,March,2.25,1.1315789474,34.232,0,0,0,38.74,0,100,,,,,
193645,2016,April,July,0,0,0,0,0,0,0,0,0,,,,,
193657,2016,April,June,0,0,31.88,0,0,0,0,0,0,,,,,
193660,2016,April,February,4,1.125,0,0,0,0,0,0,0,,,,,
193712,2016,April,October,0,0,465.3,0,0,0,0,0,0,,,,,
193759,2016,April,January,2,0.9583333333,34.882,0,0,0,33.43,0,100,,,,,
193808,2016,April,April,1.375,1.1774193548,512.7755555556,-0.0134097536,0,0,611.85,76.29,702.0055053087,,,,,
193816,2016,April,March,2,1.125,30.692,-1.5005656109,0,0,86.34,0,100,,,,,
193842,2016,April,January,7,0,0,0,0,0,0,0,0,,,,,
193855,2016,April,November,0,0,0,0,0,0,0,0,0,,,,,
193857,2016,April,June,0,0,677.21,0,0,0,0,0,0,,,,,
193915,2016,April,April,3.3333333333,1.1315789474,76.0375,0,0,0,86.04,3.64,2263.7362637363,,,,,
194014,2016,April,July,0,0,68.9,0,0,0,0,0,0,,,,,
194022,2016,April,January,1,0,254.115,0,0,0,0,0,0,,,,,
194028,2016,April,August,0,0,23.57,0,0,0,0,0,0,,,,,
194070,2016,April,January,10,0,88.265,0,0,0,0,0,0,,,,,
194138,2016,April,November,0,0,521.44,0,0,0,0,0,0,,,,,
194240,2016,April,January,5,1.5,201.5133333333,-0.139100115,0,0,344.32,0,100,,,,,
194363,2016,April,January,4,0,3.645,0,0,0,0,0,0,,,,,
194369,2016,April,January,3,1,0,0,0,0,0,0,0,,,,,
194392,2016,April,November,0,0,0,0,0,0,0,0,0,,,,,
194423,2016,April,January,1,0,17.73,0,0,0,0,0,0,,,,,
194477,2016,April,January,1.2,0,413.32,0,0,0,0,0,0,,,,,
194571,2016,April,September,0,0,0,0,0,0,0,0,0,,,,,
194626,2016,April,January,1.3333333333,0,286.7825,-0.026758783,0,0,0,0,0,,,,,
194692,2016,April,February,1,0,956.425,1,0,0,0,0,0,,,,,
194744,2016,April,March,2,0,11.43,0,0,0,0,0,0,,,,,
194814,2016,April,March,3,0,425.3833333333,-0.5560422507,0,0,0,0,0,,,,,
195028,2016,April,April,2.5,0,68.694,-0.5702221645,0,0,0,60.43,-100,,,,,
195043,2016,April,March,6,0,0,0,0,0,0,0,0,,,,,
195083,2016,April,September,0,0,1559.8,0,0,0,0,0,0,,,,,
195087,2016,April,February,4,0,4.05,0,0,0,0,0,0,,,,,
195148,2016,April,January,5,0,514.845,-0.2199521752,0,0,0,0,0,,,,,
195189,2016,April,January,8,0,105.9,0,0,0,0,0,0,,,,,
195293,2016,April,September,0,0,0,0,0,0,0,0,0,,,,,
195316,2016,April,April,0,0,170.98,0,0,0,0,170.98,-100,,,,,
195367,2016,April,February,5,1.1875,383.7966666667,-0.0865167815,0,0,495.19,0,100,,,,,
195388,2016,April,January,6,0,99.425,-4.6595744681,0,0,0,89.79,-100,,,,,
195389,2016,April,June,0,0,608.53,0,0,0,0,0,0,,,,,
195434,2016,April,April,1,0,346.1336363636,0.6741110196,0,0,0,448.72,-100,,,,,
195445,2016,April,March,8,0,379.455,0,0,0,0,0,0,,,,,
195694,2016,April,January,1,0,40.62,-0.8930041152,0,0,0,0,0,,,,,
195703,2016,April,April,2.2,1.1018518519,128.4266666667,1,0,0,0,122.14,-100,,,,,
195765,2016,April,January,1,0,0,0,0,0,0,0,0,,,,,
195775,2016,April,January,3,1,551.4166666667,-0.6718453728,0,0,921.88,0,100,,,,,
195821,2016,April,February,4,0,0,0,0,0,0,0,0,,,,,
195831,2016,April,January,1.75,0.9074074074,0,0,0,0,0,0,0,,,,,
195859,2016,April,March,1,0,126.1,0,0,0,0,0,0,,,,,
195886,2016,April,March,6,0,5.255,0,0,0,0,0,0,,,,,
195919,2016,April,September,0,0,807.35,0,0,0,0,0,0,,,,,
195943,2016,April,March,1.5,1.25,224.9,1,0,0,0,0,0,,,,,
195995,2016,April,June,0,0,90.33,0,0,0,0,0,0,,,,,
196062,2016,April,June,0,0,291.64,0,0,0,0,0,0,,,,,
196108,2016,April,March,0,0,240.29,0,0,0,0,0,0,,,,,
196124,2016,April,February,3,0,0,0,0,0,0,0,0,,,,,
196155,2016,April,January,3,0,165.775,0,0,0,0,0,0,,,,,
196224,2016,April,August,0,0,4.91,0,0,0,0,0,0,,,,,
196242,2016,April,April,2,1.5,90.0775,0,0,0,135.12,115.71,16.7746953591,,,,,
